rayyan_id,decisao,decisao_final_dc,concorda_dc,ano,titulo,autores,journal,doi,link,motivo,resumo_pt,criterios_violados,explicacao_dc
493927927,exclude,include,NÃO,2025,Multi-Institutional Evaluation and Training of Breast Density Classification AI Algorithm Using ACR Connect and AI-LAB.,"Brink L, Romero RA, Coombs L, Tilkin M, Mazaheri S, Gichoya J, Zaiman Z, Trivedi H, Medina A, Bizzo BC, Chang K, Kalpathy-Cramer J, Kalra MK, Astuto B, Ramirez C, Majumdar S, Lee AY, Lee CI, Cross NM, Chen PH, Ciancibello M, Chiunda A, Nachand D, Shah C, Wald C","Journal of the American College of Radiology : JACR - Volume 22, Issue 2, pp. 211-219 - published 2025-02-01",10.1016/j.jacr.2024.11.003,https://pubmed.ncbi.nlm.nih.gov/39551328/,"O estudo foca na classificação da densidade mamária e não na detecção de câncer de mama, não atendendo ao critério de desfechos relevantes.","Este estudo avaliou a implementação de plataformas de IA para classificação da densidade mamária em seis hospitais. O algoritmo de densidade mamária foi testado em mamografias retrospectivas, mas apresentou desempenho inferior em comparação com um conjunto de dados de teste. Os resultados indicam uma generalização ruim do modelo base.","[""Desfechos: não reporta métricas de detecção de câncer de mama""]","Embora o foco principal do estudo seja a classificação da densidade mamária, ele ainda envolve o uso de algoritmos de IA em mamografias, o que pode ser relevante para a detecção de câncer de mama, especialmente em populações de mulheres. Portanto, a exclusão parece exagerada."
493927933,exclude,exclude,sim,2025,Benign vs malignant tumors classification from tumor outlines in mammography scans using artificial intelligence techniques.,"Beni HM, Asaei FY","Computers in biology and medicine - Volume 197, Issue 0, pp. 111118 - published 2025-10-01",10.1016/j.compbiomed.2025.111118,https://pubmed.ncbi.nlm.nih.gov/40983013/,"O estudo não utiliza a imagem mamográfica completa, mas apenas contornos de tumores extraídos, o que não se alinha com os critérios de inclusão que requerem o uso de imagens de mamografia digital.","O estudo visa classificar tumores benignos e malignos com base em contornos extraídos de imagens de mamografia, utilizando redes neurais convolucionais pré-treinadas. Embora tenha reportado métricas de desempenho, não utiliza as imagens mamográficas completas, mas apenas os contornos dos tumores. Os resultados mostraram alta acurácia e especificidade na classificação.","[""Uso apenas de contornos de tumores sem a imagem mamográfica completa""]","A exclusão está correta, pois o estudo utiliza apenas contornos de tumores extraídos e não as imagens mamográficas completas, o que viola claramente os critérios de inclusão que requerem o uso de mamografia digital."
493927944,exclude,include,NÃO,2025,Mammographic density assessed using deep learning in women at high risk of developing breast cancer: the effect of weight change on density.,"Squires S, Harvie M, Howell A, Evans DG, Astley SM","Biomedical physics & engineering express - Volume 11, Issue 5, pp.  - published 2025-09-15",10.1088/2057-1976/ae029b,https://pubmed.ncbi.nlm.nih.gov/40902628/,"O estudo não se concentra na detecção de câncer de mama, mas sim na avaliação da densidade mamográfica em mulheres com risco elevado, sem abordar diretamente a detecção de câncer.","O estudo investigou a influência da perda de peso nas medições de densidade mamográfica em mulheres com histórico familiar de câncer de mama, utilizando um modelo de deep learning para avaliar a densidade. Os resultados mostraram que as medições de densidade não foram significativamente afetadas pela mudança de peso. O foco do estudo não é a detecção de câncer de mama.","[""População não focada na detecção de câncer de mama""]","Embora o foco principal do estudo seja a avaliação da densidade mamográfica, ele envolve mulheres em risco elevado de câncer de mama e utiliza um modelo de deep learning, o que o torna relevante para a revisão, pois pode impactar a detecção de câncer de mama indiretamente."
493927953,exclude,uncertain,NÃO,2025,Analyzing Geospatial and Socioeconomic Disparities in Breast Cancer Screening Among Populations in the United States: Machine Learning Approach.,"Hashtarkhani S, Zhou Y, Kumsa FA, White-Means S, Schwartz DL, Shaban-Nejad A","JMIR cancer - Volume 11, Issue , pp. e59882 - published 2025-01-16",10.2196/59882,https://pubmed.ncbi.nlm.nih.gov/39819978/,"O estudo não utiliza algoritmos de Deep Learning, mas sim um modelo de random forest, e não fornece métricas de performance relacionadas a Deep Learning.","O estudo analisa as taxas de rastreamento de câncer de mama nos Estados Unidos, investigando a influência de determinantes sociais de saúde. Utilizou um modelo de random forest para avaliar as taxas de rastreamento, mas não aplicou técnicas de Deep Learning. Os resultados destacam a importância dos determinantes sociais na variabilidade das taxas de rastreamento.","[""Uso de tecnologia obsoleta (random forest em vez de Deep Learning)""]","Embora o estudo utilize um modelo de random forest, ele ainda aborda o rastreamento de câncer de mama, que é relevante para a população alvo. A exclusão parece exagerada, pois o estudo pode fornecer insights valiosos sobre a eficácia do rastreamento, mesmo sem o uso de Deep Learning."
493927981,exclude,uncertain,NÃO,2025,Operational Advantages of Novel Strategies Supported by Portability and Artificial Intelligence for Breast Cancer Screening in Low-Resource Rural Areas: Opportunities to Address Health Inequities and Vulnerability.,"Xiques-Molina W, Lozada-Martinez ID, Fiorillo-Moreno O, Hernández-Lastra AL, Bermúdez V","Medicina (Kaunas, Lithuania) - Volume 61, Issue 2, pp.  - published 2025-01-30",10.3390/medicina61020242,https://pubmed.ncbi.nlm.nih.gov/40005359/,"O artigo não apresenta dados sobre o uso de algoritmos de Deep Learning aplicados a mamografias, focando mais em tecnologias portáteis e barreiras de acesso em áreas rurais.","O estudo discute as barreiras enfrentadas por mulheres em áreas rurais de baixa renda para o rastreamento do câncer de mama e propõe o uso de tecnologias emergentes e inteligência artificial para superar esses desafios. No entanto, não fornece dados específicos sobre a aplicação de Deep Learning em mamografias ou métricas de desempenho.","[""Falta de Dados: não descreve a arquitetura da IA ou fornece métricas de performance""]","Embora o artigo não forneça dados específicos sobre algoritmos de Deep Learning aplicados a mamografias, ele discute o uso de IA em tecnologias de triagem para câncer de mama, o que pode ser relevante. A exclusão parece exagerada, pois o foco em barreiras de acesso não necessariamente invalida a inclusão do estudo."
493927983,exclude,include,NÃO,2025,A Machine Learning Model for Predicting the HER2 Positive Expression of Breast Cancer Based on Clinicopathological and Imaging Features.,"Qin X, Yang W, Zhou X, Yang Y, Zhang N","Academic radiology - Volume 32, Issue 7, pp. 3841-3857 - published 2025-07-01",10.1016/j.acra.2025.01.001,https://pubmed.ncbi.nlm.nih.gov/39837702/,"O estudo utiliza dados de Ressonância Magnética (MRI) e não se concentra exclusivamente em mamografia, violando o critério de inclusão.","O estudo desenvolveu um modelo de aprendizado de máquina para prever a expressão positiva do HER2 em câncer de mama, utilizando características clínicas e de imagem. Embora tenha utilizado mamografia, a inclusão de dados de MRI não atende aos critérios de seleção. O modelo de rede neural artificial (ANN) superou o modelo de regressão logística, alcançando uma AUC de até 0,853.","[""Outras Modalidades: uso de Ressonância Magnética sem mamografia associada""]","Embora o estudo utilize Ressonância Magnética, ele também inclui mamografia e se concentra em um modelo de aprendizado de máquina para câncer de mama, o que pode ser relevante para a revisão. A exclusão parece exagerada."
493927993,exclude,uncertain,NÃO,2025,Predicting PIK3CA mutation in breast cancer with machine learning based multimodal image radiomics.,"Yao J, Li X, Chai W, Li A, Chen X, Zhou W, Zhou J","European journal of medical research - Volume 30, Issue 1, pp. 1161 - published 2025-11-24",10.1186/s40001-025-03435-0,https://pubmed.ncbi.nlm.nih.gov/41287110/,"O estudo utiliza ultrassom (US) como uma das modalidades principais, sem foco exclusivo em mamografia, o que viola os critérios de inclusão.","O estudo explora abordagens de machine learning para prever mutações PIK3CA em pacientes com câncer de mama, utilizando radiômica de mamografia e ultrassom. Os resultados mostram que o modelo híbrido que combina dados clínicos e radiômicos teve melhor desempenho preditivo. No entanto, a inclusão do ultrassom como modalidade principal não atende aos critérios da revisão.","[""Outras Modalidades: estudo utiliza ultrassom sem mamografia associada""]","Embora o estudo utilize ultrassom, ele também inclui mamografia como uma das modalidades principais e analisa dados de mamografia, o que pode torná-lo relevante para a revisão. A exclusão parece exagerada, pois o foco em mamografia ainda está presente."
493927995,exclude,include,NÃO,2025,A Radiomic-Clinical Model of Contrast-Enhanced Mammography for Breast Cancer Biopsy Outcome Prediction.,"Liu C, Patel P, Arefan D, Zuley M, Sumkin J, Wu S","Academic radiology - Volume 32, Issue 5, pp. 2438-2449 - published 2025-05-01",10.1016/j.acra.2024.12.051,https://pubmed.ncbi.nlm.nih.gov/39799013/,"O estudo utiliza mamografia com contraste (CEM), que não se enquadra nos critérios de inclusão que especificam mamografia digital, tomossíntese ou mamografia espectral.","O estudo desenvolve um modelo de aprendizado de máquina para prever resultados de biópsias em mulheres com lesões BI-RADS 4A/4B/4C ou 5, utilizando características radiômicas extraídas de mamografia com contraste. O modelo apresentou AUC de 0,90 para características radiômicas. Os resultados mostraram um aumento significativo no valor preditivo positivo em comparação com a avaliação dos radiologistas.","[""Outras Modalidades: Estudo utiliza mamografia com contraste (CEM) que não é mamografia digital, tomossíntese ou mamografia espectral.""]","O estudo utiliza mamografia com contraste (CEM), que é uma modalidade moderna e relevante para a detecção de câncer de mama, e pode ser considerada dentro do escopo da revisão, já que a tecnologia é recente e se relaciona com o uso de IA para melhorar resultados de biópsias."
493927996,exclude,exclude,sim,2025,An Interpretable Hybrid AI Model for Breast Fine Needle Aspiration Cytology Image Classification.,"Kalita M, Mahanta LB, Das AK, Laskar D","Journal of medical systems - Volume 49, Issue 1, pp. 182 - published 2025-12-12",10.1007/s10916-025-02267-z,https://pubmed.ncbi.nlm.nih.gov/41381926/,"O estudo se concentra em imagens de citologia por punção aspirativa fina (FNAC) e não em mamografia, violando o critério de população.","O estudo apresenta um modelo híbrido de IA para classificação de imagens de citologia por punção aspirativa fina da mama, utilizando técnicas de deep learning como Inception-V3 e MobileNet-V2. O modelo alcançou alta acurácia, sensibilidade e especificidade, mas não aborda mamografia, o que o torna inadequado para a revisão.","[""População: estudo apenas com FNAC sem mamografia""]","A exclusão está correta, pois o estudo se concentra em imagens de citologia por punção aspirativa fina (FNAC) e não envolve mamografia, violando claramente o critério de população da revisão."
493928003,exclude,exclude,sim,2025,Applying YOLOv6 as an ensemble federated learning framework to classify breast cancer pathology images.,"Gupta C, Gill NS, Gulia P, Alduaiji N, Shreyas J, Shukla PK","Scientific reports - Volume 15, Issue 1, pp. 3769 - published 2025-01-30",10.1038/s41598-024-80187-7,https://pubmed.ncbi.nlm.nih.gov/39885198/,"O estudo utiliza imagens patológicas de câncer de mama, não mamografias, o que não atende ao critério de população.","O estudo investiga a implementação de aprendizado federado com o modelo YOLOv6 para classificar imagens patológicas de câncer de mama. O modelo alcançou uma precisão de validação de 98% no conjunto de dados BreakHis e 97% no BUSI. Os resultados foram comparados com outros algoritmos, mostrando desempenho superior.","[""População: estudo não envolve mamografia""]","A exclusão está correta, pois o estudo utiliza imagens patológicas de câncer de mama, que não se enquadram nos critérios de inclusão que exigem o uso de mamografias."
