ano,titulo,autores,link,motivo,resumo_pt,veredito_dc,explicacao_dc
2025,Deep learning-based bacterial foraging optimization algorithm to improve digital mammography-based breast cancer detection.,"Banumathy D, Karthikeyan D, Mohanraj G, Sarathkumar R",https://pubmed.ncbi.nlm.nih.gov/41162641/,"O estudo utiliza técnicas de Deep Learning aplicadas a mamografias digitais para melhorar a detecção de câncer de mama, reportando métricas de desempenho.",Este estudo investiga como otimizar a detecção precoce de câncer de mama utilizando um algoritmo de otimização baseado em forrageamento bacteriano para melhorar a análise de mamografias com CNNs. Os resultados mostram que o método proposto supera outras abordagens em termos de acurácia. A pesquisa destaca a eficácia das técnicas de Deep Learning na análise de imagens mamográficas.,,
2025,"Enhanced Multiple Instance Learning for Breast Cancer Detection in Mammography: Adaptive Patching, Advanced Pooling, and Deep Supervision.","Sarwar F, Garrido NMF, Sebastiao P, Silveira M",https://pubmed.ncbi.nlm.nih.gov/41336723/,"O estudo utiliza um modelo de Deep Learning para detecção de câncer de mama em mamografias, reportando métricas de performance como AUC, o que atende aos critérios de inclusão.","Este estudo apresenta um modelo de aprendizado de múltiplas instâncias aprimorado para detecção de câncer de mama em mamografias, utilizando técnicas de supervisão profunda e pooling adaptativo. Os resultados experimentais mostram que o modelo alcançou uma AUC de 86%, destacando seu potencial para melhorar a detecção de câncer sem a necessidade de anotações detalhadas. A pesquisa oferece uma solução escalável e robusta para a prática clínica.",,
2025,Innovative deep learning classifiers for breast cancer detection through hybrid feature extraction techniques.,"Vijayalakshmi S, Pandey BK, Pandey D, Lelisho ME",https://pubmed.ncbi.nlm.nih.gov/40596190/,"O estudo utiliza técnicas de Deep Learning aplicadas a mamografias e reporta métricas de performance, atendendo aos critérios de inclusão.","O estudo apresenta uma abordagem híbrida para a análise de mamografias, combinando características estatísticas e técnicas de deep learning. Utilizando um modelo BiLSTM-CNN, o método alcançou 97,14% de acurácia no conjunto de dados MIAS, superando modelos de referência. Os resultados sugerem melhorias na performance de classificação, auxiliando radiologistas na triagem do câncer de mama.",,
2025,Application of a Commercial Artificial Intelligence Software in Unilateral Mammography: Simulating Total Mastectomy Scenarios.,"An JY, Lee JM, Jang MJ, Ha SM, Chang JM",https://pubmed.ncbi.nlm.nih.gov/39953260/,"O estudo avalia o desempenho de software de IA em mamografias unilaterais, comparando com mamografias bilaterais, e reporta métricas de sensibilidade e especificidade.","Este estudo avaliou o desempenho de um software de inteligência artificial em mamografias unilaterais simulando cenários de vigilância pós-mastectomia. Foram analisadas 694 mulheres, comparando a sensibilidade e especificidade entre análises unilaterais e bilaterais. Os resultados mostraram sensibilidade não inferior na análise unilateral, mas especificidade inferior na comparação.",,
2025,Deep learning-driven prediction in healthcare systems: Applying advanced CNNs for enhanced breast cancer detection.,"Chaieb M, Azzouz M, Refifa MB, Fraj M",https://pubmed.ncbi.nlm.nih.gov/40020549/,"O estudo utiliza CNNs para detecção de câncer de mama em mamografias, reportando métricas de performance e comparando com modelos existentes.","O estudo desenvolveu um sistema de detecção de câncer de mama utilizando Redes Neurais Convolucionais (CNNs) com o conjunto de dados Mini-DDSM. Vários modelos foram testados, e o FT-ResNet50 alcançou uma acurácia de 97,54%. A pesquisa destaca a importância da detecção precoce e a melhoria nos métodos de tratamento.",,
2025,Breast cancer detection and classification with digital breast tomosynthesis: a two-stage deep learning approach.,Alashban Y,https://pubmed.ncbi.nlm.nih.gov/39648903/,"O estudo utiliza Deep Learning aplicado a imagens de Tomossíntese Digital (DBT) para detecção e classificação de câncer de mama, reportando métricas de performance.","Este estudo propõe um sistema de diagnóstico assistido por computador em duas etapas, utilizando uma arquitetura de deep learning modificada (VGG19) e o modelo YOLOv5 para classificar imagens de tomossíntese digital. Os resultados mostram que a nova arquitetura apresenta melhor desempenho na classificação de lesões benignas e malignas em comparação com modelos anteriores.",,
2025,Improved Breast Cancer Detection with Artificial Intelligence in a Real-World Digital Breast Tomosynthesis Screening Program.,"Nepute JA, Peratikos M, Toledano AY, Salvas JP, Delks H, Shisler JL, Hoffmeister JW, Madden CM",https://pubmed.ncbi.nlm.nih.gov/40473527/,"O estudo compara o desempenho de radiologistas antes e depois da implementação de um sistema de IA baseado em Deep Learning para mamografia digital (DBT), reportando métricas de performance relevantes.","Este estudo avaliou a detecção de câncer de mama em um programa de rastreamento com tomossíntese digital (DBT) antes e depois da implementação de um sistema de IA. Os resultados mostraram um aumento na taxa de detecção de câncer e uma redução nas interpretações anormais após a introdução da IA. As métricas de performance, como PPV, também melhoraram significativamente.",,
2025,Leveraging paired mammogram views with deep learning for comprehensive breast cancer detection.,"Seo JW, Kim YJ, Kim KG",https://pubmed.ncbi.nlm.nih.gov/39910228/,"O estudo utiliza um algoritmo de Deep Learning aplicado a mamografias para detecção de câncer de mama, reportando métricas de performance relevantes.","O estudo apresenta o PMVnet, um algoritmo que utiliza informações de mamografias em pares para melhorar a detecção de lesões mamárias. Com 1.636 mamografias, o PMVnet demonstrou um coeficiente de similaridade de Dice de 0.709 e uma sensibilidade de 0.950, superando modelos de visualização única. Os resultados sugerem que o PMVnet pode ser uma ferramenta eficaz em sistemas de diagnóstico auxiliado por computador.",,
2025,AI as an independent second reader in detection of clinically relevant breast cancers within a population-based screening programme in the Netherlands: a retrospective cohort study.,"van Winkel SL, Peters J, Janssen N, Kroes J, Loehrer EA, Gommers J, Sechopoulos I, de Munck L, Teuwen J, Broeders M, Karssemeijer N, Mann RM",https://pubmed.ncbi.nlm.nih.gov/40816977/,"O estudo envolve mulheres em um programa de rastreamento de câncer de mama, utiliza um sistema de IA baseado em Deep Learning para análise de mamografias 2D e reporta métricas de desempenho como sensibilidade e especificidade.","Este estudo avaliou o desempenho de um sistema de IA como leitor independente em mamografias 2D em um programa de rastreamento populacional na Holanda. Foram analisadas 42.236 mamografias, mostrando que a combinação de leitura humana com IA aumentou a detecção de câncer em comparação com a leitura humana dupla. O estudo destaca a relevância clínica dos cânceres detectados pela IA, que tendem a ser mais invasivos e maiores no momento da detecção.",,
2025,AI in 2D Mammography: Improving Breast Cancer Screening Accuracy.,"Ciurescu S, Cerbu S, Dima CN, Borozan F, Pârvănescu R, Ilaș DG, Cîtu C, Vernic C, Sas I",https://pubmed.ncbi.nlm.nih.gov/40428767/,"O estudo utiliza Deep Learning em mamografia 2D, reportando métricas de performance como AUC e sensibilidade, atendendo aos critérios de inclusão.","O estudo avaliou a utilidade da IA na detecção e classificação de lesões em mamografia 2D, utilizando uma rede neural convolucional (CNN) com aprendizado por transferência. O modelo alcançou uma acurácia de 88,5% e um AUC-ROC de 0,93, demonstrando alta especificidade e potencial para melhorar a detecção do câncer de mama.",,
2025,Improving YOLO-based breast mass detection with transfer learning pretraining on the OPTIMAM Mammography Image Database.,"Ho PS, Tsai HY, Liu I, Lee YY, Chan SW",https://pubmed.ncbi.nlm.nih.gov/40602320/,"O estudo utiliza Deep Learning (YOLO) aplicado a mamografias para detecção de massas, reportando métricas de performance como mAP e F1-score, atendendo aos critérios de inclusão.","O estudo avaliou a eficácia do modelo YOLOv9 para detecção de massas em mamografias, utilizando aprendizado por transferência com o banco de dados OPTIMAM. Os resultados mostraram uma melhoria significativa na precisão média e no F1-score em comparação com dados proprietários, sugerindo que técnicas de pré-processamento e aprendizado por transferência podem otimizar modelos de detecção em conjuntos de dados pequenos.",,
2025,Breast cancer prediction using mammography exams for real hospital settings.,"Pathak S, Schlötterer J, Geerdink J, Veltman J, van Keulen M, Strisciuglio N, Seifert C",https://pubmed.ncbi.nlm.nih.gov/41046681/,"O estudo utiliza um modelo de aprendizado profundo para previsão de câncer de mama em mamografias, avaliando métricas de desempenho em um ambiente hospitalar real, o que atende aos critérios de inclusão.","O estudo desenvolve um modelo de aprendizado de máquina de múltiplas instâncias para previsão de câncer de mama em mamografias, sem necessidade de anotações manuais. Avalia o desempenho do modelo em dados públicos e privados, mostrando que é possível realizar previsões precisas com rótulos de caso em vez de rótulos de imagem.",,
2025,A multi-model machine learning framework for breast cancer risk stratification using clinical and imaging data.,"Miao L, Li Z, Gao J",https://pubmed.ncbi.nlm.nih.gov/39973793/,"O estudo utiliza deep learning em mamografias e reporta métricas de performance, atendendo aos critérios de inclusão.","Este estudo apresenta uma estrutura de aprendizado de máquina para estratificação de risco de câncer de mama, integrando dados clínicos e imagens mamográficas processadas por quatro arquiteturas de CNN. Os modelos demonstraram forte desempenho preditivo, com um AUC máximo de 0,94, destacando a importância da integração de dados para avaliação de malignidade.",,
2025,Evaluation of a Multi-Instant Multimodal Artificial Intelligence System Supporting Interpretive and Noninterpretive Functions.,"Pacilè S, Germaine P, Sclafert C, Bertinotti T, Fillard P, Singla Long S",https://pubmed.ncbi.nlm.nih.gov/39607756/,"O estudo avalia um sistema de IA multimodal aplicado a mamografias, comparando o desempenho de radiologistas com e sem assistência da IA, e reporta métricas de performance como AUC e redução de tempo de leitura.","O estudo avaliou um sistema de IA multimodal para melhorar a interpretação de mamografias. Os resultados mostraram um aumento de 7,4% na AUC e uma redução de 24% no tempo de leitura, além de uma maior detecção de cânceres. A IA demonstrou melhorar a eficiência e a precisão dos radiologistas.",,
2025,Breast cancer classification based on breast tissue structures using the Jigsaw puzzle task in self-supervised learning.,"Sugawara K, Takaya E, Inamori R, Konaka Y, Sato J, Shiratori Y, Hario F, Kobayashi T, Ueda T, Okamoto Y",https://pubmed.ncbi.nlm.nih.gov/39760975/,"O estudo utiliza deep learning em mamografias para classificar câncer de mama e reporta métricas de performance como AUC, sensibilidade e especificidade.","O estudo avalia a eficácia da tarefa de quebra-cabeça Jigsaw em aprendizado auto-supervisionado para classificar câncer de mama em imagens mamográficas. Utilizando o Banco de Dados de Mamografia Chinês, foram comparados quatro pipelines de pré-treinamento, com AUC variando de 0.909 a 0.925. Os resultados sugerem que a tarefa Jigsaw é eficaz para melhorar a precisão diagnóstica com dados limitados.",,
2025,Influence of Mammography Acquisition Parameters on AI and Radiologist Interpretive Performance.,"Lotter W, Hippe DS, Oshiro T, Lowry KP, Milch HS, Miglioretti DL, Elmore JG, Lee CI, Hsu W",https://pubmed.ncbi.nlm.nih.gov/40960399/,"O estudo avalia o desempenho de IA e radiologistas em mamografias, utilizando algoritmos de Deep Learning e reportando métricas de sensibilidade e especificidade.","O estudo investiga como os parâmetros de aquisição de mamografia afetam o desempenho de IA e radiologistas na interpretação de mamografias 2D. Foram analisados 28.278 exames de mamografia, e os resultados mostraram que os parâmetros de aquisição impactaram significativamente a sensibilidade e especificidade de ambos. As associações variaram entre IA e radiologistas para diferentes parâmetros.",,
